,TIME_PERIOD,Country,gdp_growth_MoM
2476,1998-05,Germany,0.16684950119566877
3577,1998-05,Italy,0.16817240029239455
6097,1998-05,United States,0.24411912335476837
2809,1998-05,India,0.3220575502330134
4346,1998-06,Japan,0.17096640858462886
3578,1998-06,Italy,0.16817240029239455
6098,1998-06,United States,0.24411912335476837
1709,1998-06,France,0.19723367406398373
2477,1998-06,Germany,0.16684950119566877
5174,1998-06,United Kingdom,0.1786430105982837
26,1998-06,Brazil,0.34721864287686777
782,1998-06,Canada,0.017348654994598922
2810,1998-06,India,0.3220575502330134
6099,1998-07,United States,0.31210396923417294
1710,1998-07,France,0.14907999537980365
4347,1998-07,Japan,0.05663627879629729
2811,1998-07,India,0.4119303574005071
2478,1998-07,Germany,0.13787703722362865
27,1998-07,Brazil,0.02830967073282542
783,1998-07,Canada,0.24099095365662015
3579,1998-07,Italy,0.039116634938289874
5175,1998-07,United Kingdom,0.09875786262510977
2812,1998-08,India,0.4119303574005071
5176,1998-08,United Kingdom,0.09875786262510977
1711,1998-08,France,0.14907999537980365
6100,1998-08,United States,0.31210396923417294
28,1998-08,Brazil,0.02830967073282542
4348,1998-08,Japan,0.05663627879629729
2479,1998-08,Germany,0.13787703722362865
784,1998-08,Canada,0.24099095365662015
3580,1998-08,Italy,0.039116634938289874
4349,1998-09,Japan,0.05663627879629729
2813,1998-09,India,0.4119303574005071
1712,1998-09,France,0.14907999537980365
2480,1998-09,Germany,0.13787703722362865
6101,1998-09,United States,0.31210396923417294
785,1998-09,Canada,0.24099095365662015
5177,1998-09,United Kingdom,0.09875786262510977
29,1998-09,Brazil,0.02830967073282542
3581,1998-09,Italy,0.039116634938289874
1713,1998-10,France,0.19009062464502646
2481,1998-10,Germany,0.16084303921150878
786,1998-10,Canada,0.3304374589384542
4350,1998-10,Japan,0.21635092717215731
2814,1998-10,India,0.32205182884821193
3582,1998-10,Italy,0.20093260238655153
5178,1998-10,United Kingdom,0.18483522808832764
6102,1998-10,United States,0.3766882308635342
30,1998-10,Brazil,0.46185706846691
2815,1998-11,India,0.32205182884821193
1714,1998-11,France,0.19009062464502646
3583,1998-11,Italy,0.20093260238655153
5179,1998-11,United Kingdom,0.18483522808832764
31,1998-11,Brazil,0.46185706846691
6103,1998-11,United States,0.3766882308635342
4351,1998-11,Japan,0.21635092717215731
787,1998-11,Canada,0.3304374589384542
2482,1998-11,Germany,0.16084303921150878
788,1998-12,Canada,0.3304374589384542
1715,1998-12,France,0.19009062464502646
2816,1998-12,India,0.32205182884821193
5180,1998-12,United Kingdom,0.18483522808832764
2483,1998-12,Germany,0.16084303921150878
4352,1998-12,Japan,0.21635092717215731
32,1998-12,Brazil,0.46185706846691
6104,1998-12,United States,0.3766882308635342
3584,1998-12,Italy,0.20093260238655153
6105,1999-01,United States,0.2470723482239725
2817,1999-01,India,0.37931317779590557
2484,1999-01,Germany,0.29218845457971665
3585,1999-01,Italy,0.17717488505132195
33,1999-01,Brazil,0.09404745529290381
4353,1999-01,Japan,0.27782126198867385
789,1999-01,Canada,0.4103897127081726
5181,1999-01,United Kingdom,0.19181355539048228
1716,1999-01,France,0.19067873950370795
34,1999-02,Brazil,0.09404745529290381
2485,1999-02,Germany,0.29218845457971665
790,1999-02,Canada,0.4103897127081726
5182,1999-02,United Kingdom,0.19181355539048228
3586,1999-02,Italy,0.17717488505132195
2818,1999-02,India,0.37931317779590557
1717,1999-02,France,0.19067873950370795
6106,1999-02,United States,0.2470723482239725
4354,1999-02,Japan,0.27782126198867385
3587,1999-03,Italy,0.17717488505132195
4355,1999-03,Japan,0.27782126198867385
5183,1999-03,United Kingdom,0.19181355539048228
791,1999-03,Canada,0.4103897127081726
2486,1999-03,Germany,0.29218845457971665
35,1999-03,Brazil,0.09404745529290381
1718,1999-03,France,0.19067873950370795
2819,1999-03,India,0.37931317779590557
6107,1999-03,United States,0.2470723482239725
2487,1999-04,Germany,0.0
6108,1999-04,United States,0.22421699699807363
36,1999-04,Brazil,0.09902242376632509
2820,1999-04,India,0.5300929785294279
1719,1999-04,France,0.18129440620648896
3588,1999-04,Italy,0.11392397764529183
792,1999-04,Canada,0.22199202959542164
4356,1999-04,Japan,0.1143280113699141
5184,1999-04,United Kingdom,0.13816798107766437
4357,1999-05,Japan,0.1143280113699141
1720,1999-05,France,0.18129440620648896
2488,1999-05,Germany,0.0
793,1999-05,Canada,0.22199202959542164
37,1999-05,Brazil,0.09902242376632509
6109,1999-05,United States,0.22421699699807363
5185,1999-05,United Kingdom,0.13816798107766437
3589,1999-05,Italy,0.11392397764529183
2821,1999-05,India,0.5300929785294279
794,1999-06,Canada,0.22199202959542164
3590,1999-06,Italy,0.11392397764529183
5186,1999-06,United Kingdom,0.13816798107766437
38,1999-06,Brazil,0.09902242376632509
4358,1999-06,Japan,0.1143280113699141
1721,1999-06,France,0.18129440620648896
6110,1999-06,United States,0.22421699699807363
2822,1999-06,India,0.5300929785294279
2489,1999-06,Germany,0.0
4359,1999-07,Japan,0.15313348472004473
795,1999-07,Canada,0.3693056514859856
2823,1999-07,India,0.3094634867660946
3591,1999-07,Italy,0.23697823077960045
39,1999-07,Brazil,0.02231181835891838
6111,1999-07,United States,0.3249392600612502
1722,1999-07,France,0.35231193820878204
5187,1999-07,United Kingdom,0.37503769725848635
2490,1999-07,Germany,0.2820869929277374
2824,1999-08,India,0.3094634867660946
5188,1999-08,United Kingdom,0.37503769725848635
3592,1999-08,Italy,0.23697823077960045
1723,1999-08,France,0.35231193820878204
796,1999-08,Canada,0.3693056514859856
2491,1999-08,Germany,0.2820869929277374
6112,1999-08,United States,0.3249392600612502
40,1999-08,Brazil,0.02231181835891838
4360,1999-08,Japan,0.15313348472004473
797,1999-09,Canada,0.3693056514859856
3593,1999-09,Italy,0.23697823077960045
2825,1999-09,India,0.3094634867660946
1724,1999-09,France,0.35231193820878204
5189,1999-09,United Kingdom,0.37503769725848635
2492,1999-09,Germany,0.2820869929277374
6113,1999-09,United States,0.3249392600612502
41,1999-09,Brazil,0.02231181835891838
4361,1999-09,Japan,0.15313348472004473
5190,1999-10,United Kingdom,0.3449479471109751
1725,1999-10,France,0.34188444822616026
2493,1999-10,Germany,0.22261536197210363
4362,1999-10,Japan,0.010012276751730331
2826,1999-10,India,0.3839597814278628
6114,1999-10,United States,0.38220104664052656
42,1999-10,Brazil,0.34473092206642475
3594,1999-10,Italy,0.3367246733726106
798,1999-10,Canada,0.3390415233156534
43,1999-11,Brazil,0.34473092206642475
4363,1999-11,Japan,0.010012276751730331
3595,1999-11,Italy,0.3367246733726106
1726,1999-11,France,0.34188444822616026
2494,1999-11,Germany,0.22261536197210363
2827,1999-11,India,0.3839597814278628
5191,1999-11,United Kingdom,0.3449479471109751
799,1999-11,Canada,0.3390415233156534
6115,1999-11,United States,0.38220104664052656
1727,1999-12,France,0.34188444822616026
44,1999-12,Brazil,0.34473092206642475
4364,1999-12,Japan,0.010012276751730331
2495,1999-12,Germany,0.22261536197210363
5192,1999-12,United Kingdom,0.3449479471109751
2828,1999-12,India,0.3839597814278628
800,1999-12,Canada,0.3390415233156534
3596,1999-12,Italy,0.3367246733726106
6116,1999-12,United States,0.38220104664052656
3597,2000-01,Italy,0.30635767395503755
801,2000-01,Canada,0.36899898603442227
1728,2000-01,France,0.2682872569972867
4365,2000-01,Japan,0.39549650410568127
6117,2000-01,United States,0.10868968804336143
2496,2000-01,Germany,0.34393336863486246
5193,2000-01,United Kingdom,0.3069596691548395
2829,2000-01,India,0.4580260431909542
45,2000-01,Brazil,0.28509576357880073
5194,2000-02,United Kingdom,0.3069596691548395
2830,2000-02,India,0.4580260431909542
2497,2000-02,Germany,0.34393336863486246
6118,2000-02,United States,0.10868968804336143
802,2000-02,Canada,0.36899898603442227
46,2000-02,Brazil,0.28509576357880073
1729,2000-02,France,0.2682872569972867
4366,2000-02,Japan,0.39549650410568127
3598,2000-02,Italy,0.30635767395503755
5195,2000-03,United Kingdom,0.3069596691548395
2831,2000-03,India,0.4580260431909542
1730,2000-03,France,0.2682872569972867
803,2000-03,Canada,0.36899898603442227
4367,2000-03,Japan,0.39549650410568127
47,2000-03,Brazil,0.28509576357880073
6119,2000-03,United States,0.10868968804336143
2498,2000-03,Germany,0.34393336863486246
3599,2000-03,Italy,0.30635767395503755
1731,2000-04,France,0.2652595140055696
6120,2000-04,United States,0.4130226745349266
804,2000-04,Canada,0.2960335460852641
5196,2000-04,United Kingdom,0.201898396778049
3600,2000-04,Italy,0.18819146485927485
4368,2000-04,Japan,0.1334289832959048
2832,2000-04,India,0.04308685929526623
2499,2000-04,Germany,0.21851658028973864
48,2000-04,Brazil,0.31707210739618286
1732,2000-05,France,0.2652595140055696
3601,2000-05,Italy,0.18819146485927485
2500,2000-05,Germany,0.21851658028973864
5197,2000-05,United Kingdom,0.201898396778049
805,2000-05,Canada,0.2960335460852641
49,2000-05,Brazil,0.31707210739618286
6121,2000-05,United States,0.4130226745349266
4369,2000-05,Japan,0.1334289832959048
2833,2000-05,India,0.04308685929526623
806,2000-06,Canada,0.2960335460852641
4370,2000-06,Japan,0.1334289832959048
5198,2000-06,United Kingdom,0.201898396778049
2834,2000-06,India,0.04308685929526623
1733,2000-06,France,0.2652595140055696
50,2000-06,Brazil,0.31707210739618286
2501,2000-06,Germany,0.21851658028973864
3602,2000-06,Italy,0.18819146485927485
6122,2000-06,United States,0.4130226745349266
807,2000-07,Canada,0.2651604706153847
6123,2000-07,United States,0.03288429815929006
5199,2000-07,United Kingdom,0.17999350733763597
51,2000-07,Brazil,0.3208033445909715
4371,2000-07,Japan,0.009885783574797413
3603,2000-07,Italy,0.19266081111557587
2502,2000-07,Germany,0.015994004376981952
1734,2000-07,France,0.215839262986796
2835,2000-07,India,0.3252822467433154
4372,2000-08,Japan,0.009885783574797413
6124,2000-08,United States,0.03288429815929006
3604,2000-08,Italy,0.19266081111557587
2503,2000-08,Germany,0.015994004376981952
52,2000-08,Brazil,0.3208033445909715
2836,2000-08,India,0.3252822467433154
5200,2000-08,United Kingdom,0.17999350733763597
808,2000-08,Canada,0.2651604706153847
1735,2000-08,France,0.215839262986796
6125,2000-09,United States,0.03288429815929006
4373,2000-09,Japan,0.009885783574797413
2504,2000-09,Germany,0.015994004376981952
53,2000-09,Brazil,0.3208033445909715
809,2000-09,Canada,0.2651604706153847
1736,2000-09,France,0.215839262986796
3605,2000-09,Italy,0.19266081111557587
2837,2000-09,India,0.3252822467433154
5201,2000-09,United Kingdom,0.17999350733763597
54,2000-10,Brazil,0.3118547768475779
6126,2000-10,United States,0.16888509787228734
2505,2000-10,Germany,0.11009920013197094
1737,2000-10,France,0.15538946355659844
2838,2000-10,India,0.013772773202494148
810,2000-10,Canada,0.06200183358374867
3606,2000-10,Italy,0.36721776220632063
5202,2000-10,United Kingdom,0.1800104736693644
4374,2000-10,Japan,0.25262156771586874
5203,2000-11,United Kingdom,0.1800104736693644
1738,2000-11,France,0.15538946355659844
2839,2000-11,India,0.013772773202494148
2506,2000-11,Germany,0.11009920013197094
811,2000-11,Canada,0.06200183358374867
6127,2000-11,United States,0.16888509787228734
3607,2000-11,Italy,0.36721776220632063
55,2000-11,Brazil,0.3118547768475779
4375,2000-11,Japan,0.25262156771586874
2507,2000-12,Germany,0.11009920013197094
4376,2000-12,Japan,0.25262156771586874
56,2000-12,Brazil,0.3118547768475779
3608,2000-12,Italy,0.36721776220632063
812,2000-12,Canada,0.06200183358374867
6128,2000-12,United States,0.16888509787228734
5204,2000-12,United Kingdom,0.1800104736693644
2840,2000-12,India,0.013772773202494148
1739,2000-12,France,0.15538946355659844
1740,2001-01,France,0.17064563289649248
6129,2001-01,United States,0.12400876762804547
3609,2001-01,Italy,0.1501956740763002
2508,2001-01,Germany,0.44397438922586785
4377,2001-01,Japan,0.2046067287539144
2841,2001-01,India,0.1549652982084142
5205,2001-01,United Kingdom,0.2363452218343629
813,2001-01,Canada,0.16049428449650938
57,2001-01,Brazil,0.07952077761510923
6130,2001-02,United States,0.12400876762804547
2509,2001-02,Germany,0.44397438922586785
5206,2001-02,United Kingdom,0.2363452218343629
3610,2001-02,Italy,0.1501956740763002
58,2001-02,Brazil,0.07952077761510923
2842,2001-02,India,0.1549652982084142
814,2001-02,Canada,0.16049428449650938
4378,2001-02,Japan,0.2046067287539144
1741,2001-02,France,0.17064563289649248
3611,2001-03,Italy,0.1501956740763002
4379,2001-03,Japan,0.2046067287539144
815,2001-03,Canada,0.16049428449650938
59,2001-03,Brazil,0.07952077761510923
5207,2001-03,United Kingdom,0.2363452218343629
2510,2001-03,Germany,0.44397438922586785
2843,2001-03,India,0.1549652982084142
1742,2001-03,France,0.17064563289649248
6131,2001-03,United States,0.12400876762804547
4380,2001-04,Japan,0.3743907236346383
1743,2001-04,France,0.006095490832176864
816,2001-04,Canada,0.09543173484345857
2511,2001-04,Germany,0.01174884681590782
60,2001-04,Brazil,0.2166429873663771
5208,2001-04,United Kingdom,0.1296583797770725
6132,2001-04,United States,0.17554745697569407
2844,2001-04,India,0.45517296196504975
3612,2001-04,Italy,0.10301282877475304
61,2001-05,Brazil,0.2166429873663771
6133,2001-05,United States,0.17554745697569407
2845,2001-05,India,0.45517296196504975
5209,2001-05,United Kingdom,0.1296583797770725
4381,2001-05,Japan,0.3743907236346383
817,2001-05,Canada,0.09543173484345857
1744,2001-05,France,0.006095490832176864
2512,2001-05,Germany,0.01174884681590782
3613,2001-05,Italy,0.10301282877475304
3614,2001-06,Italy,0.10301282877475304
4382,2001-06,Japan,0.3743907236346383
2513,2001-06,Germany,0.01174884681590782
818,2001-06,Canada,0.09543173484345857
1745,2001-06,France,0.006095490832176864
2846,2001-06,India,0.45517296196504975
5210,2001-06,United Kingdom,0.1296583797770725
62,2001-06,Brazil,0.2166429873663771
6134,2001-06,United States,0.17554745697569407
3615,2001-07,Italy,0.16216794727847283
4383,2001-07,Japan,0.5690343371760136
1746,2001-07,France,0.1570295999819784
63,2001-07,Brazil,0.16234398748124979
2514,2001-07,Germany,0.07520962763464567
5211,2001-07,United Kingdom,0.15278809648741065
819,2001-07,Canada,0.02400198339783155
2847,2001-07,India,0.3078148603092854
6135,2001-07,United States,0.15686695108778326
4384,2001-08,Japan,0.5690343371760136
3616,2001-08,Italy,0.16216794727847283
820,2001-08,Canada,0.02400198339783155
6136,2001-08,United States,0.15686695108778326
2848,2001-08,India,0.3078148603092854
64,2001-08,Brazil,0.16234398748124979
5212,2001-08,United Kingdom,0.15278809648741065
2515,2001-08,Germany,0.07520962763464567
1747,2001-08,France,0.1570295999819784
2516,2001-09,Germany,0.07520962763464567
821,2001-09,Canada,0.02400198339783155
3617,2001-09,Italy,0.16216794727847283
1748,2001-09,France,0.1570295999819784
5213,2001-09,United Kingdom,0.15278809648741065
65,2001-09,Brazil,0.16234398748124979
4385,2001-09,Japan,0.5690343371760136
2849,2001-09,India,0.3078148603092854
6137,2001-09,United States,0.15686695108778326
3618,2001-10,Italy,0.06430835013315639
4386,2001-10,Japan,0.13592719842132084
2850,2001-10,India,0.48818571120280296
66,2001-10,Brazil,0.13155408767718868
2517,2001-10,Germany,0.03205808310739677
6138,2001-10,United States,0.08428778051237718
822,2001-10,Canada,0.16954675994007595
5214,2001-10,United Kingdom,0.09864091737243164
1749,2001-10,France,0.20135331407449109
4387,2001-11,Japan,0.13592719842132084
6139,2001-11,United States,0.08428778051237718
2518,2001-11,Germany,0.03205808310739677
5215,2001-11,United Kingdom,0.09864091737243164
3619,2001-11,Italy,0.06430835013315639
2851,2001-11,India,0.48818571120280296
823,2001-11,Canada,0.16954675994007595
1750,2001-11,France,0.20135331407449109
67,2001-11,Brazil,0.13155408767718868
6140,2001-12,United States,0.08428778051237718
2852,2001-12,India,0.48818571120280296
68,2001-12,Brazil,0.13155408767718868
4388,2001-12,Japan,0.13592719842132084
3620,2001-12,Italy,0.06430835013315639
1751,2001-12,France,0.20135331407449109
824,2001-12,Canada,0.16954675994007595
2519,2001-12,Germany,0.03205808310739677
5216,2001-12,United Kingdom,0.09864091737243164
2853,2002-01,India,0.21803769466217449
69,2002-01,Brazil,0.47041088071657877
4389,2002-01,Japan,0.056797059984489584
1752,2002-01,France,0.17362802170244773
6141,2002-01,United States,0.22457625904902723
5217,2002-01,United Kingdom,0.08015351498622114
3621,2002-01,Italy,0.06981498591648627
2520,2002-01,Germany,0.2130446598117991
825,2002-01,Canada,0.35033139792849144
6142,2002-02,United States,0.22457625904902723
4390,2002-02,Japan,0.056797059984489584
70,2002-02,Brazil,0.47041088071657877
1753,2002-02,France,0.17362802170244773
3622,2002-02,Italy,0.06981498591648627
826,2002-02,Canada,0.35033139792849144
5218,2002-02,United Kingdom,0.08015351498622114
2854,2002-02,India,0.21803769466217449
2521,2002-02,Germany,0.2130446598117991
3623,2002-03,Italy,0.06981498591648627
827,2002-03,Canada,0.35033139792849144
2855,2002-03,India,0.21803769466217449
4391,2002-03,Japan,0.056797059984489584
2522,2002-03,Germany,0.2130446598117991
1754,2002-03,France,0.17362802170244773
71,2002-03,Brazil,0.47041088071657877
5219,2002-03,United Kingdom,0.08015351498622114
6143,2002-03,United States,0.22457625904902723
1755,2002-04,France,0.14958639846055388
3624,2002-04,Italy,0.10606752659071006
72,2002-04,Brazil,0.2296199711675202
4392,2002-04,Japan,0.21599100077019573
5220,2002-04,United Kingdom,0.14199928025366582
6144,2002-04,United States,0.17269512475840276
828,2002-04,Canada,0.1673715480588116
2523,2002-04,Germany,0.1274897004154174
2856,2002-04,India,0.17536822622444537
829,2002-05,Canada,0.1673715480588116
2857,2002-05,India,0.17536822622444537
1756,2002-05,France,0.14958639846055388
6145,2002-05,United States,0.17269512475840276
5221,2002-05,United Kingdom,0.14199928025366582
3625,2002-05,Italy,0.10606752659071006
4393,2002-05,Japan,0.21599100077019573
73,2002-05,Brazil,0.2296199711675202
2524,2002-05,Germany,0.1274897004154174
3626,2002-06,Italy,0.10606752659071006
2525,2002-06,Germany,0.1274897004154174
2858,2002-06,India,0.17536822622444537
4394,2002-06,Japan,0.21599100077019573
6146,2002-06,United States,0.17269512475840276
830,2002-06,Canada,0.1673715480588116
5222,2002-06,United Kingdom,0.14199928025366582
1757,2002-06,France,0.14958639846055388
74,2002-06,Brazil,0.2296199711675202
5223,2002-07,United Kingdom,0.1871713674844846
2526,2002-07,Germany,0.14209855399645055
2859,2002-07,India,0.16803576233779105
831,2002-07,Canada,0.23084613689985445
1758,2002-07,France,0.11230284756156261
6147,2002-07,United States,0.1204206089237132
4395,2002-07,Japan,0.09910812831227878
75,2002-07,Brazil,0.2636465262598373
3627,2002-07,Italy,0.05655255101945422
5224,2002-08,United Kingdom,0.1871713674844846
2527,2002-08,Germany,0.14209855399645055
6148,2002-08,United States,0.1204206089237132
76,2002-08,Brazil,0.2636465262598373
2860,2002-08,India,0.16803576233779105
3628,2002-08,Italy,0.05655255101945422
1759,2002-08,France,0.11230284756156261
4396,2002-08,Japan,0.09910812831227878
832,2002-08,Canada,0.23084613689985445
6149,2002-09,United States,0.1204206089237132
1760,2002-09,France,0.11230284756156261
5225,2002-09,United Kingdom,0.1871713674844846
77,2002-09,Brazil,0.2636465262598373
2528,2002-09,Germany,0.14209855399645055
4397,2002-09,Japan,0.09910812831227878
2861,2002-09,India,0.16803576233779105
3629,2002-09,Italy,0.05655255101945422
833,2002-09,Canada,0.23084613689985445
834,2002-10,Canada,0.15710548181513495
5226,2002-10,United Kingdom,0.21135574878066032
3630,2002-10,Italy,0.09990647083564541
1761,2002-10,France,0.02242654717120951
78,2002-10,Brazil,0.27186522418982384
2529,2002-10,Germany,0.048752253380136445
4398,2002-10,Japan,0.0831094022571286
6150,2002-10,United States,0.03961186607399059
2862,2002-10,India,0.025427939493186003
2863,2002-11,India,0.025427939493186003
835,2002-11,Canada,0.15710548181513495
3631,2002-11,Italy,0.09990647083564541
4399,2002-11,Japan,0.0831094022571286
1762,2002-11,France,0.02242654717120951
5227,2002-11,United Kingdom,0.21135574878066032
2530,2002-11,Germany,0.048752253380136445
79,2002-11,Brazil,0.27186522418982384
6151,2002-11,United States,0.03961186607399059
80,2002-12,Brazil,0.27186522418982384
5228,2002-12,United Kingdom,0.21135574878066032
3632,2002-12,Italy,0.09990647083564541
2531,2002-12,Germany,0.048752253380136445
1763,2002-12,France,0.02242654717120951
836,2002-12,Canada,0.15710548181513495
2864,2002-12,India,0.025427939493186003
4400,2002-12,Japan,0.0831094022571286
6152,2002-12,United States,0.03961186607399059
1764,2003-01,France,0.1007079866491214
2865,2003-01,India,0.48141361162843777
3633,2003-01,Italy,0.11181196618786682
5229,2003-01,United Kingdom,0.19962981845531802
81,2003-01,Brazil,0.13311958899516663
6153,2003-01,United States,0.15145172326753764
2532,2003-01,Germany,0.21460637858982246
4401,2003-01,Japan,0.021353259869984376
837,2003-01,Canada,0.1588784713571343
5230,2003-02,United Kingdom,0.19962981845531802
838,2003-02,Canada,0.1588784713571343
6154,2003-02,United States,0.15145172326753764
2866,2003-02,India,0.48141361162843777
1765,2003-02,France,0.1007079866491214
82,2003-02,Brazil,0.13311958899516663
4402,2003-02,Japan,0.021353259869984376
2533,2003-02,Germany,0.21460637858982246
3634,2003-02,Italy,0.11181196618786682
1766,2003-03,France,0.1007079866491214
6155,2003-03,United States,0.15145172326753764
2534,2003-03,Germany,0.21460637858982246
3635,2003-03,Italy,0.11181196618786682
5231,2003-03,United Kingdom,0.19962981845531802
83,2003-03,Brazil,0.13311958899516663
2867,2003-03,India,0.48141361162843777
839,2003-03,Canada,0.1588784713571343
4403,2003-03,Japan,0.021353259869984376
2535,2003-04,Germany,0.03420252852233285
2868,2003-04,India,0.523080088629065
6156,2003-04,United States,0.23543012505639038
84,2003-04,Brazil,0.666239145335663
5232,2003-04,United Kingdom,0.2449603352900389
4404,2003-04,Japan,0.18835422943194846
3636,2003-04,Italy,0.03668722039252903
840,2003-04,Canada,0.050893307694647505
1767,2003-04,France,0.1863555452866501
2536,2003-05,Germany,0.03420252852233285
3637,2003-05,Italy,0.03668722039252903
6157,2003-05,United States,0.23543012505639038
4405,2003-05,Japan,0.18835422943194846
2869,2003-05,India,0.523080088629065
1768,2003-05,France,0.1863555452866501
85,2003-05,Brazil,0.666239145335663
5233,2003-05,United Kingdom,0.2449603352900389
841,2003-05,Canada,0.050893307694647505
2870,2003-06,India,0.523080088629065
6158,2003-06,United States,0.23543012505639038
1769,2003-06,France,0.1863555452866501
3638,2003-06,Italy,0.03668722039252903
842,2003-06,Canada,0.050893307694647505
5234,2003-06,United Kingdom,0.2449603352900389
2537,2003-06,Germany,0.03420252852233285
86,2003-06,Brazil,0.666239145335663
4406,2003-06,Japan,0.18835422943194846
2538,2003-07,Germany,0.20870449327425988
1770,2003-07,France,0.27696901596816126
5235,2003-07,United Kingdom,0.23653354077152788
4407,2003-07,Japan,0.0932445950828622
3639,2003-07,Italy,0.02320652664224221
2871,2003-07,India,0.5371620867097224
6159,2003-07,United States,0.38612136755282633
87,2003-07,Brazil,0.23970120098463177
843,2003-07,Canada,0.11168357481686253
3640,2003-08,Italy,0.02320652664224221
2872,2003-08,India,0.5371620867097224
5236,2003-08,United Kingdom,0.23653354077152788
4408,2003-08,Japan,0.0932445950828622
88,2003-08,Brazil,0.23970120098463177
6160,2003-08,United States,0.38612136755282633
2539,2003-08,Germany,0.20870449327425988
1771,2003-08,France,0.27696901596816126
844,2003-08,Canada,0.11168357481686253
89,2003-09,Brazil,0.23970120098463177
2873,2003-09,India,0.5371620867097224
6161,2003-09,United States,0.38612136755282633
2540,2003-09,Germany,0.20870449327425988
3641,2003-09,Italy,0.02320652664224221
4409,2003-09,Japan,0.0932445950828622
845,2003-09,Canada,0.11168357481686253
5237,2003-09,United Kingdom,0.23653354077152788
1772,2003-09,France,0.27696901596816126
90,2003-10,Brazil,0.28107373181682105
2541,2003-10,Germany,0.08594652875566933
3642,2003-10,Italy,0.2448733168949917
846,2003-10,Canada,0.1905326803350238
4410,2003-10,Japan,0.2779270830252525
6162,2003-10,United States,0.2928047058602301
5238,2003-10,United Kingdom,0.2139872050142997
2874,2003-10,India,0.6240140764955548
1773,2003-10,France,0.10941062508092392
6163,2003-11,United States,0.2928047058602301
4411,2003-11,Japan,0.2779270830252525
1774,2003-11,France,0.10941062508092392
2542,2003-11,Germany,0.08594652875566933
2875,2003-11,India,0.6240140764955548
5239,2003-11,United Kingdom,0.2139872050142997
847,2003-11,Canada,0.1905326803350238
3643,2003-11,Italy,0.2448733168949917
91,2003-11,Brazil,0.28107373181682105
92,2003-12,Brazil,0.28107373181682105
4412,2003-12,Japan,0.2779270830252525
5240,2003-12,United Kingdom,0.2139872050142997
6164,2003-12,United States,0.2928047058602301
848,2003-12,Canada,0.1905326803350238
2543,2003-12,Germany,0.08594652875566933
1775,2003-12,France,0.10941062508092392
2876,2003-12,India,0.6240140764955548
3644,2003-12,Italy,0.2448733168949917
1776,2004-01,France,0.26979123999555266
2544,2004-01,Germany,0.062077239748487
849,2004-01,Canada,0.19980268422384873
4413,2004-01,Japan,0.20381955575331667
6165,2004-01,United States,0.16142399783823946
93,2004-01,Brazil,0.35198815882951107
3645,2004-01,Italy,0.07322549080668983
2877,2004-01,India,0.10914957993438223
5241,2004-01,United Kingdom,0.11338167447797365
6166,2004-02,United States,0.16142399783823946
5242,2004-02,United Kingdom,0.11338167447797365
94,2004-02,Brazil,0.35198815882951107
4414,2004-02,Japan,0.20381955575331667
1777,2004-02,France,0.26979123999555266
2878,2004-02,India,0.10914957993438223
2545,2004-02,Germany,0.062077239748487
3646,2004-02,Italy,0.07322549080668983
850,2004-02,Canada,0.19980268422384873
3647,2004-03,Italy,0.07322549080668983
1778,2004-03,France,0.26979123999555266
6167,2004-03,United States,0.16142399783823946
851,2004-03,Canada,0.19980268422384873
95,2004-03,Brazil,0.35198815882951107
5243,2004-03,United Kingdom,0.11338167447797365
2546,2004-03,Germany,0.062077239748487
2879,2004-03,India,0.10914957993438223
4415,2004-03,Japan,0.20381955575331667
1779,2004-04,France,0.1393562757987712
852,2004-04,Canada,0.29760116164589445
4416,2004-04,Japan,0.0010109530149249313
2880,2004-04,India,0.5004694826716465
5244,2004-04,United Kingdom,0.16557917943158773
96,2004-04,Brazil,0.5406278103107633
6168,2004-04,United States,0.21077161447962656
3648,2004-04,Italy,0.09984563977253846
2547,2004-04,Germany,0.14825418428755954
853,2004-05,Canada,0.29760116164589445
2548,2004-05,Germany,0.14825418428755954
2881,2004-05,India,0.5004694826716465
1780,2004-05,France,0.1393562757987712
6169,2004-05,United States,0.21077161447962656
97,2004-05,Brazil,0.5406278103107633
3649,2004-05,Italy,0.09984563977253846
4417,2004-05,Japan,0.0010109530149249313
5245,2004-05,United Kingdom,0.16557917943158773
2549,2004-06,Germany,0.14825418428755954
3650,2004-06,Italy,0.09984563977253846
2882,2004-06,India,0.5004694826716465
1781,2004-06,France,0.1393562757987712
5246,2004-06,United Kingdom,0.16557917943158773
854,2004-06,Canada,0.29760116164589445
4418,2004-06,Japan,0.0010109530149249313
98,2004-06,Brazil,0.5406278103107633
6170,2004-06,United States,0.21077161447962656
3651,2004-07,Italy,0.01713527249102298
99,2004-07,Brazil,0.29555564672774337
4419,2004-07,Japan,0.17419295914059285
2550,2004-07,Germany,0.07524454324197838
6171,2004-07,United States,0.24903261451205427
1782,2004-07,France,0.11317204046044971
855,2004-07,Canada,0.2970993155665802
5247,2004-07,United Kingdom,0.11523150427715345
2883,2004-07,India,0.5033466020245794
856,2004-08,Canada,0.2970993155665802
6172,2004-08,United States,0.24903261451205427
100,2004-08,Brazil,0.29555564672774337
4420,2004-08,Japan,0.17419295914059285
2884,2004-08,India,0.5033466020245794
1783,2004-08,France,0.11317204046044971
5248,2004-08,United Kingdom,0.11523150427715345
